03808	0300	Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, with iron, powder, with ARA and DHA
03809	0300	Infant formula, MEAD JOHNSON, ENFAMIL, low iron, powder, not reconstituted
03812	0300	Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, with iron, liquid concentrate, with ARA and DHA
03813	0300	Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, ready-to-feed
03814	0300	Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, powder, not reconstituted
03815	0300	Infant formula, MEAD JOHNSON, ENFAMIL LIPIL, with iron, ready-to-feed, with ARA and DHA
03816	0300	Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate, not reconstituted
03818	0300	Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, low iron, liquid concentrate, with ARA and DHA
03819	0300	Child formula, MEAD JOHNSON, PORTAGEN, with iron, powder, not reconstituted
03820	0300	Child formula, MEAD JOHNSON, PORTAGEN, with iron, prepared from powder
03821	0300	Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, powder, not reconstituted
